icd_code,icd_version,long_title
0XP70KZ,10,"Removal of Nonautologous Tissue Substitute from Left Upper Extremity, Open Approach"
0XQ73ZZ,10,"Repair Left Upper Extremity, Percutaneous Approach"
0XQW4ZZ,10,"Repair Left Little Finger, Percutaneous Endoscopic Approach"
0XR,10,"Anatomical Regions, Upper Extremities, Replacement"
0XUP0JZ,10,"Supplement Left Index Finger with Synthetic Substitute, Open Approach"
0XXP0ZM,10,"Transfer Left Index Finger to Left Thumb, Open Approach"
0Y0L0KZ,10,"Alteration of Left Ankle Region with Nonautologous Tissue Substitute, Open Approach"
0Y6M0Z4,10,"Detachment at Right Foot, Complete 1st Ray, Open Approach"
0Y9930Z,10,"Drainage of Right Lower Extremity with Drainage Device, Percutaneous Approach"
0Y9940Z,10,"Drainage of Right Lower Extremity with Drainage Device, Percutaneous Endoscopic Approach"
0Y9M30Z,10,"Drainage of Right Foot with Drainage Device, Percutaneous Approach"
0YBF4ZZ,10,"Excision of Right Knee Region, Percutaneous Endoscopic Approach"
0YH833Z,10,"Insertion of Infusion Device into Left Femoral Region, Percutaneous Approach"
0YHB03Z,10,"Insertion of Infusion Device into Left Lower Extremity, Open Approach"
0YHM03Z,10,"Insertion of Infusion Device into Right Foot, Open Approach"
0YP937Z,10,"Removal of Autologous Tissue Substitute from Right Lower Extremity, Percutaneous Approach"
0YP93YZ,10,"Removal of Other Device from Right Lower Extremity, Percutaneous Approach"
0YP94YZ,10,"Removal of Other Device from Right Lower Extremity, Percutaneous Endoscopic Approach"
0YPB01Z,10,"Removal of Radioactive Element from Left Lower Extremity, Open Approach"
0YQB0ZZ,10,"Repair Left Lower Extremity, Open Approach"
0YQM3ZZ,10,"Repair Right Foot, Percutaneous Approach"
0YUB07Z,10,"Supplement Left Lower Extremity with Autologous Tissue Substitute, Open Approach"
0YUF0KZ,10,"Supplement Right Knee Region with Nonautologous Tissue Substitute, Open Approach"
0YUU47Z,10,"Supplement Left 3rd Toe with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
0YUW4JZ,10,"Supplement Left 4th Toe with Synthetic Substitute, Percutaneous Endoscopic Approach"
0YWB00Z,10,"Revision of Drainage Device in Left Lower Extremity, Open Approach"
0YWB4JZ,10,"Revision of Synthetic Substitute in Left Lower Extremity, Percutaneous Endoscopic Approach"
0YWBX0Z,10,"Revision of Drainage Device in Left Lower Extremity, External Approach"
10J03ZZ,10,"Inspection of Products of Conception, Percutaneous Approach"
10Q00YY,10,"Repair Other Body System in Products of Conception with Other Device, Open Approach"
10Q03YG,10,"Repair Lymphatics and Hemic in Products of Conception with Other Device, Percutaneous Approach"
10Q04YH,10,"Repair Eye in Products of Conception with Other Device, Percutaneous Endoscopic Approach"
10Q07ZS,10,"Repair Urinary System in Products of Conception, Via Natural or Artificial Opening"
10Q08YG,10,"Repair Lymphatics and Hemic in Products of Conception with Other Device, Via Natural or Artificial Opening Endoscopic"
10S20ZZ,10,"Reposition Products of Conception, Ectopic, Open Approach"
10Y03ZP,10,"Transplantation of Endocrine System into Products of Conception, Percutaneous Approach"
2W05X2Z,10,Change Cast on Back
2W0AXYZ,10,Change Other Device on Right Upper Arm
2W0UX4Z,10,Change Bandage on Right Toe
2W1BX6Z,10,Compression of Left Upper Arm using Pressure Dressing
2W23X4Z,10,Dressing of Abdominal Wall using Bandage
2W30XYZ,10,Immobilization of Head using Other Device
2W3GX1Z,10,Immobilization of Right Thumb using Splint
2W3JX2Z,10,Immobilization of Right Finger using Cast
2W3VX1Z,10,Immobilization of Left Toe using Splint
2W4LX5Z,10,Packing of Right Lower Extremity using Packing Material
2W50XYZ,10,Removal of Other Device on Head
2W51X5Z,10,Removal of Packing Material on Face
2W51X7Z,10,Removal of Intermittent Pressure Device on Face
2W53X5Z,10,Removal of Packing Material on Abdominal Wall
2W53X6Z,10,Removal of Pressure Dressing on Abdominal Wall
2W5HX3Z,10,Removal of Brace on Left Thumb
2W5QX5Z,10,Removal of Packing Material on Right Lower Leg
2W5VXYZ,10,Removal of Other Device on Left Toe
2W64X0Z,10,Traction of Chest Wall using Traction Apparatus
2W6QXZZ,10,Traction of Right Lower Leg
2Y5,10,"Placement, Anatomical Orifices, Removal"
30230H0,10,"Transfusion of Autologous Whole Blood into Peripheral Vein, Open Approach"
30233N1,10,"Transfusion of Nonautologous Red Blood Cells into Peripheral Vein, Percutaneous Approach"
30250N0,10,"Transfusion of Autologous Red Blood Cells into Peripheral Artery, Open Approach"
30250P1,10,"Transfusion of Nonautologous Frozen Red Cells into Peripheral Artery, Open Approach"
30273K1,10,"Transfusion of Nonautologous Frozen Plasma into Products of Conception, Circulatory, Percutaneous Approach"
30277P1,10,"Transfusion of Nonautologous Frozen Red Cells into Products of Conception, Circulatory, Via Natural or Artificial Opening"
3E023TZ,10,"Introduction of Destructive Agent into Muscle, Percutaneous Approach"
3E033GC,10,"Introduction of Other Therapeutic Substance into Peripheral Vein, Percutaneous Approach"
3E04305,10,"Introduction of Other Antineoplastic into Central Vein, Percutaneous Approach"
3E0437Z,10,"Introduction of Electrolytic and Water Balance Substance into Central Vein, Percutaneous Approach"
3E043GN,10,"Introduction of Blood Brain Barrier Disruption Substance into Central Vein, Percutaneous Approach"
3E063GN,10,"Introduction of Blood Brain Barrier Disruption Substance into Central Artery, Percutaneous Approach"
3E0J3BZ,10,"Introduction of Anesthetic Agent into Biliary and Pancreatic Tract, Percutaneous Approach"
3E0J8GC,10,"Introduction of Other Therapeutic Substance into Biliary and Pancreatic Tract, Via Natural or Artificial Opening Endoscopic"
3E0J8U0,10,"Introduction of Autologous Pancreatic Islet Cells into Biliary and Pancreatic Tract, Via Natural or Artificial Opening Endoscopic"
3E0K8KZ,10,"Introduction of Other Diagnostic Substance into Genitourinary Tract, Via Natural or Artificial Opening Endoscopic"
3E0K8TZ,10,"Introduction of Destructive Agent into Genitourinary Tract, Via Natural or Artificial Opening Endoscopic"
3E0N3HZ,10,"Introduction of Radioactive Substance into Male Reproductive, Percutaneous Approach"
3E0N7TZ,10,"Introduction of Destructive Agent into Male Reproductive, Via Natural or Artificial Opening"
3E0N8SF,10,"Introduction of Other Gas into Male Reproductive, Via Natural or Artificial Opening Endoscopic"
3E0P7SF,10,"Introduction of Other Gas into Female Reproductive, Via Natural or Artificial Opening"
3E0U3KZ,10,"Introduction of Other Diagnostic Substance into Joints, Percutaneous Approach"
4A007BD,10,"Measurement of Intracranial Pressure, Via Natural or Artificial Opening"
4A008RD,10,"Measurement of Intracranial Saturation, Via Natural or Artificial Opening Endoscopic"
4A07XBZ,10,"Measurement of Visual Pressure, External Approach"
4A0FX3Z,10,"Measurement of Musculoskeletal Contractility, External Approach"
4A0HXHZ,10,"Measurement of Products of Conception, Cardiac Sound, External Approach"
4A1209Z,10,"Monitoring of Cardiac Output, Open Approach"
4A143R3,10,"Monitoring of Venous Saturation, Pulmonary, Percutaneous Approach"
4B01XVZ,10,"Measurement of Peripheral Nervous Stimulator, External Approach"
4B02XSZ,10,"Measurement of Cardiac Pacemaker, External Approach"
5A0,10,"Extracorporeal or Systemic Assistance and Performance, Physiological Systems, Assistance"
5A0221D,10,"Assistance with Cardiac Output using Impeller Pump, Continuous"
5A1945Z,10,"Respiratory Ventilation, 24-96 Consecutive Hours"
5A1D80Z,10,"Performance of Urinary Filtration, Prolonged Intermittent, 6-18 hours Per Day"
5A2204Z,10,"Restoration of Cardiac Rhythm, Single"
6A551Z3,10,"Pheresis of Plasma, Multiple"
6A551ZV,10,"Pheresis of Hematopoietic Stem Cells, Multiple"
6A931ZZ,10,"Shock Wave Therapy, Musculoskeletal, Multiple"
7W04X5Z,10,Osteopathic Treatment of Sacrum using Low Velocity-High Amplitude Forces
7W09X2Z,10,Osteopathic Treatment of Abdomen using General Mobilization
8E09XBZ,10,Computer Assisted Procedure of Head and Neck Region
8E0W4EZ,10,"Fluorescence Guided Procedure of Trunk Region, Percutaneous Endoscopic Approach"
8E0X0EZ,10,"Fluorescence Guided Procedure of Upper Extremity, Open Approach"
9WB7XDZ,10,"Chiropractic Manipulation of Upper Extremities, Extra-Articular"
B028YZZ,10,Computerized Tomography (CT Scan) of Cerebral Ventricle(s) using Other Contrast
B211110,10,"Fluoroscopy of Multiple Coronary Arteries using Low Osmolar Contrast, Laser Intraoperative"
B2180ZZ,10,Fluoroscopy of Left Internal Mammary Bypass Graft using High Osmolar Contrast
B244ZZ4,10,"Ultrasonography of Right Heart, Transesophageal"
B246ZZ4,10,"Ultrasonography of Right and Left Heart, Transesophageal"
B301ZZZ,10,Plain Radiography of Right Brachiocephalic-Subclavian Artery
B3071ZZ,10,Plain Radiography of Left Internal Carotid Artery using Low Osmolar Contrast
B30KZZZ,10,Plain Radiography of Bilateral Upper Extremity Arteries
B3121ZZ,10,Fluoroscopy of Left Subclavian Artery using Low Osmolar Contrast
B317010,10,"Fluoroscopy of Left Internal Carotid Artery using High Osmolar Contrast, Laser Intraoperative"
B31NYZZ,10,Fluoroscopy of Other Upper Arteries using Other Contrast
B31QYZZ,10,Fluoroscopy of Cervico-Cerebral Arch using Other Contrast
B31S1ZZ,10,Fluoroscopy of Right Pulmonary Artery using Low Osmolar Contrast
B325Z2Z,10,Computerized Tomography (CT Scan) of Bilateral Common Carotid Arteries using Intravascular Optical Coherence
B34TZZZ,10,Ultrasonography of Left Pulmonary Artery
B40B0ZZ,10,Plain Radiography of Other Intra-Abdominal Arteries using High Osmolar Contrast
B40B1ZZ,10,Plain Radiography of Other Intra-Abdominal Arteries using Low Osmolar Contrast
B4100ZZ,10,Fluoroscopy of Abdominal Aorta using High Osmolar Contrast
B4190ZZ,10,Fluoroscopy of Lumbar Arteries using High Osmolar Contrast
B516ZZZ,10,Fluoroscopy of Right Subclavian Vein
B51VYZA,10,"Fluoroscopy of Other Veins using Other Contrast, Guidance"
B54MZZ3,10,"Ultrasonography of Right Upper Extremity Veins, Intravascular"
B8261ZZ,10,Computerized Tomography (CT Scan) of Left Eye using Low Osmolar Contrast
B91,10,"Imaging, Ear, Nose, Mouth and Throat, Fluoroscopy"
B92DY0Z,10,"Computerized Tomography (CT Scan) of Bilateral Salivary Glands using Other Contrast, Unenhanced and Enhanced"
B92J0ZZ,10,Computerized Tomography (CT Scan) of Larynx using High Osmolar Contrast
BD4,10,"Imaging, Gastrointestinal System, Ultrasonography"
BF03YZZ,10,Plain Radiography of Gallbladder and Bile Ducts using Other Contrast
BN39ZZZ,10,Magnetic Resonance Imaging (MRI) of Bilateral Temporomandibular Joints
BP221ZZ,10,Computerized Tomography (CT Scan) of Bilateral Sternoclavicular Joints using Low Osmolar Contrast
BP2GZZZ,10,Computerized Tomography (CT Scan) of Right Elbow
BP2RZZZ,10,Computerized Tomography (CT Scan) of Right Finger(s)
BP2S1ZZ,10,Computerized Tomography (CT Scan) of Left Finger(s) using Low Osmolar Contrast
BP3,10,"Imaging, Non-Axial Upper Bones, Magnetic Resonance Imaging (MRI)"
BP3GZZZ,10,Magnetic Resonance Imaging (MRI) of Right Elbow
BQ071ZZ,10,Plain Radiography of Right Knee using Low Osmolar Contrast
BQ0YYZZ,10,Plain Radiography of Left Foot/Toe Joint using Other Contrast
BQ2D1ZZ,10,Computerized Tomography (CT Scan) of Right Lower Leg using Low Osmolar Contrast
BQ2Y1ZZ,10,Computerized Tomography (CT Scan) of Left Foot/Toe Joint using Low Osmolar Contrast
BR051ZZ,10,Plain Radiography of Thoracic Facet Joint(s) using Low Osmolar Contrast
BR17YZZ,10,Fluoroscopy of Thoracic Spine using Other Contrast
BR29ZZZ,10,Computerized Tomography (CT Scan) of Lumbar Spine
BR2C0ZZ,10,Computerized Tomography (CT Scan) of Pelvis using High Osmolar Contrast
BR2F1ZZ,10,Computerized Tomography (CT Scan) of Sacrum and Coccyx using Low Osmolar Contrast
BT140ZZ,10,"Fluoroscopy of Kidneys, Ureters and Bladder using High Osmolar Contrast"
BT170ZZ,10,Fluoroscopy of Left Ureter using High Osmolar Contrast
BT291ZZ,10,Computerized Tomography (CT Scan) of Kidney Transplant using Low Osmolar Contrast
BU011ZZ,10,Plain Radiography of Left Fallopian Tube using Low Osmolar Contrast
BU39Y0Z,10,"Magnetic Resonance Imaging (MRI) of Vagina using Other Contrast, Unenhanced and Enhanced"
BU3BY0Z,10,"Magnetic Resonance Imaging (MRI) of Pregnant Uterus using Other Contrast, Unenhanced and Enhanced"
BU3CZZZ,10,Magnetic Resonance Imaging (MRI) of Uterus and Ovaries
BV011ZZ,10,Plain Radiography of Right Epididymis using Low Osmolar Contrast
BW19ZZZ,10,Fluoroscopy of Head and Neck
BW2G10Z,10,"Computerized Tomography (CT Scan) of Pelvic Region using Low Osmolar Contrast, Unenhanced and Enhanced"
BY30YZZ,10,Magnetic Resonance Imaging (MRI) of Fetal Head using Other Contrast
BY34YZZ,10,Magnetic Resonance Imaging (MRI) of Fetal Spine using Other Contrast
C51BYZZ,10,Planar Nuclear Medicine Imaging of Right Lower Extremity Veins using Other Radionuclide
CB12TZZ,10,Planar Nuclear Medicine Imaging of Lungs and Bronchi using Xenon 127 (Xe-127)
CG11YZZ,10,Planar Nuclear Medicine Imaging of Parathyroid Glands using Other Radionuclide
CT63FZZ,10,"Nonimaging Nuclear Medicine Assay of Kidneys, Ureters and Bladder using Iodine 123 (I-123)"
CT6YYZZ,10,Nonimaging Nuclear Medicine Assay of Urinary System using Other Radionuclide
CW1BSZZ,10,Planar Nuclear Medicine Imaging of Head and Neck using Thallium 201 (Tl-201)
CW1DGZZ,10,Planar Nuclear Medicine Imaging of Lower Extremity using Iodine 131 (I-131)
CW20YZZ,10,Tomographic (Tomo) Nuclear Medicine Imaging of Abdomen using Other Radionuclide
CW2D1ZZ,10,Tomographic (Tomo) Nuclear Medicine Imaging of Lower Extremity using Technetium 99m (Tc-99m)
CW2MKZZ,10,Tomographic (Tomo) Nuclear Medicine Imaging of Upper Extremity using Fluorine 18 (F-18)
D01097Z,10,High Dose Rate (HDR) Brachytherapy of Brain using Cesium 137 (Cs-137)
D010B8Z,10,Low Dose Rate (LDR) Brachytherapy of Brain using Iridium 192 (Ir-192)
D011BYZ,10,Low Dose Rate (LDR) Brachytherapy of Brain Stem using Other Isotope
D7021ZZ,10,Beam Radiation of Spleen using Photons 1 - 10 MeV
D7032ZZ,10,Beam Radiation of Neck Lymphatics using Photons >10 MeV
D7041ZZ,10,Beam Radiation of Axillary Lymphatics using Photons 1 - 10 MeV
D7053ZZ,10,Beam Radiation of Thorax Lymphatics using Electrons
D7063ZZ,10,Beam Radiation of Abdomen Lymphatics using Electrons
D710BYZ,10,Low Dose Rate (LDR) Brachytherapy of Bone Marrow using Other Isotope
D71297Z,10,High Dose Rate (HDR) Brachytherapy of Spleen using Cesium 137 (Cs-137)
D7129CZ,10,High Dose Rate (HDR) Brachytherapy of Spleen using Californium 252 (Cf-252)
D715B9Z,10,Low Dose Rate (LDR) Brachytherapy of Thorax Lymphatics using Iodine 125 (I-125)
D9013Z0,10,"Beam Radiation of Nose using Electrons, Intraoperative"
D90B3ZZ,10,Beam Radiation of Larynx using Electrons
D91098Z,10,High Dose Rate (HDR) Brachytherapy of Ear using Iridium 192 (Ir-192)
D913BBZ,10,Low Dose Rate (LDR) Brachytherapy of Hypopharynx using Palladium 103 (Pd-103)
D9149BZ,10,High Dose Rate (HDR) Brachytherapy of Mouth using Palladium 103 (Pd-103)
D914B9Z,10,Low Dose Rate (LDR) Brachytherapy of Mouth using Iodine 125 (I-125)
D91B9YZ,10,High Dose Rate (HDR) Brachytherapy of Larynx using Other Isotope
DB075ZZ,10,Beam Radiation of Chest Wall using Neutrons
DB1,10,"Radiation Therapy, Respiratory System, Brachytherapy"
DB11BB1,10,"Low Dose Rate (LDR) Brachytherapy of Bronchus using Palladium 103 (Pd-103), Unidirectional Source"
DB12BB1,10,"Low Dose Rate (LDR) Brachytherapy of Lung using Palladium 103 (Pd-103), Unidirectional Source"
DB12BBZ,10,Low Dose Rate (LDR) Brachytherapy of Lung using Palladium 103 (Pd-103)
DB21DZZ,10,Stereotactic Other Photon Radiosurgery of Bronchus
DBY0FZZ,10,Plaque Radiation of Trachea
DD13BYZ,10,Low Dose Rate (LDR) Brachytherapy of Jejunum using Other Isotope
DD1798Z,10,High Dose Rate (HDR) Brachytherapy of Rectum using Iridium 192 (Ir-192)
DD20HZZ,10,Stereotactic Particulate Radiosurgery of Esophagus
DD25HZZ,10,Stereotactic Particulate Radiosurgery of Colon
DDY77ZZ,10,Contact Radiation of Rectum
DF11BB1,10,"Low Dose Rate (LDR) Brachytherapy of Gallbladder using Palladium 103 (Pd-103), Unidirectional Source"
DG012ZZ,10,Beam Radiation of Pineal Body using Photons >10 MeV
DG051ZZ,10,Beam Radiation of Thyroid using Photons 1 - 10 MeV
DG1197Z,10,High Dose Rate (HDR) Brachytherapy of Pineal Body using Cesium 137 (Cs-137)
DM21DZZ,10,Stereotactic Other Photon Radiosurgery of Right Breast
DP023Z0,10,"Beam Radiation of Maxilla using Electrons, Intraoperative"
DP035ZZ,10,Beam Radiation of Mandible using Neutrons
DP0B3ZZ,10,Beam Radiation of Tibia/Fibula using Electrons
DT1198Z,10,High Dose Rate (HDR) Brachytherapy of Ureter using Iridium 192 (Ir-192)
DT12B9Z,10,Low Dose Rate (LDR) Brachytherapy of Bladder using Iodine 125 (I-125)
DU023ZZ,10,Beam Radiation of Uterus using Electrons
DV10B8Z,10,Low Dose Rate (LDR) Brachytherapy of Prostate using Iridium 192 (Ir-192)
DVY07ZZ,10,Contact Radiation of Prostate
DW12BYZ,10,Low Dose Rate (LDR) Brachytherapy of Chest using Other Isotope
F00Z41Z,10,Sensorineural Acuity Level Assessment using Audiometer
F00Z6PZ,10,Speech and/or Language Screening Assessment using Computer
F00ZDQZ,10,Fluency Assessment using Speech Analysis Equipment
F00ZGMZ,10,Communicative/Cognitive Integration Skills Assessment using Augmentative / Alternative Communication Equipment
F01L5ZZ,10,Range of Motion and Joint Integrity Assessment of Musculoskeletal System - Lower Back / Lower Extremity
F028GCZ,10,"Ventilation, Respiration and Circulation Assessment of Respiratory System - Head and Neck using Mechanical Equipment"
F02Z0ZZ,10,Bathing/Showering Assessment
F06ZCYZ,10,Voice Treatment using Other Equipment
F0713EZ,10,Motor Function Treatment of Neurological System - Upper Back / Upper Extremity using Orthosis
F0736HZ,10,Therapeutic Exercise Treatment of Neurological System - Whole Body using Mechanical or Electromechanical Equipment
F0786FZ,10,"Therapeutic Exercise Treatment of Respiratory System - Head and Neck using Assistive, Adaptive, Supportive or Protective Equipment"
