icd_code,icd_version,long_title
85131,9,"Cortex (cerebral) laceration with open intracranial wound, with no loss of consciousness"
85190,9,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, unspecified state of consciousness"
85239,9,"Subdural hemorrhage following injury with open intracranial wound, with concussion, unspecified"
86504,9,"Injury to spleen without mention of open wound into cavity, massive parenchymal disruption"
86804,9,"Injury to other intra-abdominal organs without mention of open wound into cavity, retroperitoneum"
87341,9,"Open wound of cheek, without mention of complication"
87402,9,"Open wound of trachea, without mention of complication"
87412,9,"Open wound of trachea, complicated"
9244,9,Contusion of multiple sites of lower limb
94221,9,"Blisters, epidermal loss [second degree] of breast"
94242,9,"Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of chest wall, excluding breast and nipple"
94255,9,"Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of genitalia"
94354,9,"Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of axilla"
94502,9,Burn of unspecified degree of foot
94506,9,Burn of unspecified degree of thigh [any part]
94540,9,"Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, lower limb [leg], unspecified site"
94870,9,"Burn [any degree] involving 70-79 percent of body surface with third degree burn, less than 10 percent or unspecified"
94897,9,"Burn [any degree] involving 90 percent or more of body surface with third degree burn, 70-79%"
9503,9,Injury to visual cortex
9571,9,Injury to other specified nerve(s)
9603,9,Poisoning by erythromycin and other macrolides
9647,9,Poisoning by natural blood and blood products
96971,9,Poisoning by caffeine
9732,9,Poisoning by emollient cathartics
9740,9,Poisoning by mercurial diuretics
9752,9,Poisoning by skeletal muscle relaxants
9792,9,Poisoning by typhus vaccine
9872,9,Toxic effect of nitrogen oxides
99640,9,"Unspecified mechanical complication of internal orthopedic device, implant, and graft"
99641,9,Mechanical loosening of prosthetic joint
99760,9,Unspecified complication of amputation stump
99832,9,Disruption of external operation (surgical) wound
E0191,9,Activities involving milking an animal
E8003,9,Railway accident involving collision with rolling stock and injuring pedal cyclist
E8040,9,"Fall in, on, or from railway train injuring railway employee"
E8121,9,Other motor vehicle traffic accident involving collision with motor vehicle injuring passenger in motor vehicle other than motorcycle
E8168,9,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring other specified person"
E8239,9,Other motor vehicle nontraffic accident involving collision with stationary object injuring unspecified person
E8339,9,Fall on stairs or ladders in water transport injuring unspecified person
E8384,9,Other and unspecified water transport accident injuring water skier
E8388,9,Other and unspecified water transport accident injuring other specified person
E8402,9,Accident to powered aircraft at takeoff or landing injuring crew of commercial aircraft (powered) in surface to surface transport
E8507,9,Accidental poisoning by other non-narcotic analgesics
E8523,9,Accidental poisoning by methaqualone compounds
E8538,9,Accidental poisoning by other specified tranquilizers
E8642,9,Accidental poisoning by caustic alkalis not elsewhere classified
E8765,9,Performance of wrong operation (procedure) on correct patient
E9130,9,Accidental mechanical suffocation in bed or cradle
E9229,9,Accident caused by unspecified firearm missile
E9384,9,Other and unspecified general anesthetics causing adverse effects in therapeutic use
E9499,9,Other and unspecified vaccines and biological substances causing adverse effects in therapeutic use
E9914,9,Injury due to war operations by fragments from munitions
E9972,9,"Injury due to war operations by gases, fumes, and chemicals"
E9988,9,Injury due to other war operations but occurring after cessation of hostilities
E9990,9,Late effect of injury due to war operations
V039,9,Need for prophylactic vaccination and inoculation against unspecified single bacterial disease
V1011,9,Personal history of malignant neoplasm of bronchus and lung
V1051,9,Personal history of malignant neoplasm of bladder
V1084,9,Personal history of malignant neoplasm of eye
V1086,9,Personal history of malignant neoplasm of other parts of nervous system
V1221,9,Personal history of gestational diabetes
V1549,9,Other psychological trauma
V180,9,Family history of diabetes mellitus
V3400,9,"Other multiple birth (three or more), mates all liveborn, born in hospital, delivered without mention of cesarean section"
V448,9,Other artificial opening status
V490,9,Deficiencies of limbs
V4971,9,Great toe amputation status
V5412,9,Aftercare for healing traumatic fracture of lower arm
V5419,9,Aftercare for healing traumatic fracture of other bone
V5422,9,Aftercare for healing pathologic fracture of lower arm
V5812,9,Encounter for antineoplastic immunotherapy
V632,9,Person awaiting admission to adequate facility elsewhere
V689,9,Encounters for unspecified administrative purpose
V693,9,Gambling and betting
V741,9,Screening examination for pulmonary tuberculosis
V7799,9,"Screening for other and unspecified endocrine, nutritional, metabolic, and immunity disorders"
V799,9,Screening for unspecified mental disorder and developmental handicap
V810,9,Screening for ischemic heart disease
V8732,9,Contact with and (suspected) exposure to algae bloom
V8829,9,Acquired absence of other joint
00320,9,"Localized salmonella infection, unspecified"
0049,9,"Shigellosis, unspecified"
01125,9,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
01222,9,"Isolated tracheal or bronchial tuberculosis, bacteriological or histological examination unknown (at present)"
01355,9,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
01366,9,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
01516,9,"Tuberculosis of hip, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
01565,9,"Tuberculosis of mastoid, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
01742,9,"Tuberculosis of ear, bacteriological or histological examination unknown (at present)"
0271,9,Erysipelothrix infection
0401,9,Rhinoscleroma
0530,9,Herpes zoster with meningitis
05810,9,"Roseola infantum, unspecified"
0638,9,Other specified tick-borne viral encephalitis
0782,9,Sweating fever
0786,9,Hemorrhagic nephrosonephritis
08249,9,Other ehrlichiosis
0844,9,Other malaria
0847,9,Induced malaria
11501,9,"Infection by Histoplasma capsulatum, meningitis"
1212,9,Paragonimiasis
1260,9,Ancylostomiasis due to ancylostoma duodenale
1274,9,Enterobiasis
1537,9,Malignant neoplasm of splenic flexure
1572,9,Malignant neoplasm of tail of pancreas
1628,9,Malignant neoplasm of other parts of bronchus or lung
17381,9,Basal cell carcinoma of other specified sites of skin
1749,9,"Malignant neoplasm of breast (female), unspecified"
1768,9,"Kaposi's sarcoma, other specified sites"
1874,9,"Malignant neoplasm of penis, part unspecified"
1976,9,Secondary malignant neoplasm of retroperitoneum and peritoneum
20034,9,"Marginal zone lymphoma, lymph nodes of axilla and upper limb"
20074,9,"Large cell lymphoma, lymph nodes of axilla and upper limb"
20100,9,"Hodgkin's paragranuloma, unspecified site, extranodal and solid organ sites"
20150,9,"Hodgkin's disease, nodular sclerosis, unspecified site, extranodal and solid organ sites"
20621,9,"Subacute monocytic leukemia, in remission"
20915,9,Malignant carcinoid tumor of the descending colon
2135,9,Benign neoplasm of short bones of upper limb
2365,9,Neoplasm of uncertain behavior of prostate
2374,9,Neoplasm of uncertain behavior of other and unspecified endocrine glands
24200,9,Toxic diffuse goiter without mention of thyrotoxic crisis or storm
24240,9,Thyrotoxicosis from ectopic thyroid nodule without mention of thyrotoxic crisis or storm
2443,9,Other iatrogenic hypothyroidism
2529,9,Unspecified disorder of parathyroid gland
2556,9,Medulloadrenal hyperfunction
2801,9,Iron deficiency anemia secondary to inadequate dietary iron intake
2822,9,Anemias due to disorders of glutathione metabolism
28731,9,Immune thrombocytopenic purpura
28953,9,Neutropenic splenomegaly
29281,9,Drug-induced delirium
29601,9,"Bipolar I disorder, single manic episode, mild"
29605,9,"Bipolar I disorder, single manic episode, in partial or unspecified remission"
30281,9,Fetishism
30490,9,"Unspecified drug dependence, unspecified"
3079,9,"Other and unspecified special symptoms or syndromes, not elsewhere classified"
3109,9,Unspecified nonpsychotic mental disorder following organic brain damage
3130,9,Overanxious disorder specific to childhood and adolescence
31322,9,Introverted disorder of childhood
3239,9,"Unspecified causes of encephalitis, myelitis, and encephalomyelitis"
32723,9,Obstructive sleep apnea (adult)(pediatric)
3363,9,Myelopathy in other diseases classified elsewhere
33720,9,"Reflex sympathetic dystrophy, unspecified"
3410,9,Neuromyelitis optica
34402,9,"Quadriplegia, C1-C4, incomplete"
34501,9,"Generalized nonconvulsive epilepsy, with intractable epilepsy"
36112,9,Bullous retinoschisis
36132,9,Horseshoe tear of retina without detachment
36401,9,Primary iridocyclitis
36442,9,Rubeosis iridis
36852,9,Deutan defect
37022,9,Macular keratitis
37170,9,"Corneal deformity, unspecified"
37211,9,Simple chronic conjunctivitis
37441,9,Lid retraction or lag
37635,9,Pulsating exophthalmos
37805,9,Alternating esotropia
37854,9,Sixth or abducens nerve palsy
37872,9,Progressive external ophthalmoplegia
37902,9,Nodular episcleritis
3809,9,Unspecified disorder of external ear
38631,9,Serous labyrinthitis
38634,9,Toxic labyrinthitis
38802,9,Transient ischemic deafness
3951,9,Rheumatic aortic insufficiency
41022,9,"Acute myocardial infarction of inferolateral wall, subsequent episode of care"
412,9,Old myocardial infarction
41405,9,Coronary atherosclerosis of unspecified bypass graft
4251,9,Hypertrophic obstructive cardiomyopathy
42781,9,Sinoatrial node dysfunction
4296,9,Rupture of papillary muscle
43390,9,Occlusion and stenosis of unspecified precerebral artery without mention of cerebral infarction
436,9,"Acute, but ill-defined, cerebrovascular disease"
43851,9,"Late effects of cerebrovascular disease, other paralytic syndrome affecting dominant side"
44101,9,"Dissection of aorta, thoracic"
44389,9,Other specified peripheral vascular diseases
4479,9,Unspecified disorders of arteries and arterioles
4556,9,Unspecified hemorrhoids without mention of complication
48230,9,"Pneumonia due to Streptococcus, unspecified"
4951,9,Bagassosis
4953,9,Suberosis
52451,9,Abnormal jaw closure
52471,9,Alveolar maxillary hyperplasia
52481,9,Anterior soft tissue impingement
52661,9,Perforation of root canal space
5291,9,Geographic tongue
53020,9,Ulcer of esophagus without bleeding
53540,9,"Other specified gastritis, without mention of hemorrhage"
5373,9,Other obstruction of duodenum
5561,9,Ulcerative (chronic) ileocolitis
56211,9,Diverticulitis of colon (without mention of hemorrhage)
56961,9,Infection of colostomy or enterostomy
